"PROLIFIC_PID","exp_cond","type","quiz","quiz_correct","Duration..in.seconds.","clarity","age","Nationality","Gender","xi","prob_heads","hnum","common_flips","hnum_priv","private_flips","xi_shared","xi_private","imputed_omega"
"5f342a35aea7432daf29219d","individual","none","1",1,"321","1",23,"United States",0,35,0.39,3,"TTHHTTTTTH",1,"TTTHTTTTTT",30,10,0
"5f342a35aea7432daf29219d","individual","none","1",1,"321","1",23,"United States",0,75,0.48,8,"HHHTHHTHHH",6,"HHHTTHHTHT",80,60,0.25
"5f342a35aea7432daf29219d","individual","none","1",1,"321","1",23,"United States",0,70,0.72,6,"TTHTHTHHHH",7,"HTHTHTHHHH",60,70,1
"5f3716c55fa34618ff41e045","crowd10","expert","3",1,"264","1",18,"United States",0,50,0.47,4,"TTHTHHTHTT",5,"HTTHHHTTHT",40,50,1
"5f3716c55fa34618ff41e045","crowd10","expert","3",1,"264","1",18,"United States",0,55,0.68,5,"HTHHTTHTHT",7,"HHHHHTHTHT",50,70,0.25
"5f3716c55fa34618ff41e045","crowd10","expert","3",1,"264","1",18,"United States",0,45,0.47,5,"THTHTHHTTH",3,"THHTTTTTHT",50,30,0.25
"5f3716c55fa34618ff41e045","crowd10","expert","3",1,"264","1",18,"United States",0,70,0.52,7,"HHTHHHHTTH",6,"HHTTTHHHTH",70,60,0
"5f3716c55fa34618ff41e045","crowd10","expert","3",1,"264","1",18,"United States",0,20,0.28,3,"HTTTTTTHTH",1,"TTTTHTTTTT",30,10,0.5
"5f3716c55fa34618ff41e045","crowd10","expert","3",1,"264","1",18,"United States",0,50,0.44,5,"HTHHTHTHTT",2,"THTTTTTTHT",50,20,0
"5f3716c55fa34618ff41e045","crowd10","expert","3",1,"264","1",18,"United States",0,25,0.26,2,"TTTHHTTTTT",4,"TTTTHHHTTH",20,40,0.25
"5f3716c55fa34618ff41e045","crowd10","expert","3",1,"264","1",18,"United States",0,50,0.47,5,"HHTTTHTHHT",4,"THTHTTHHTT",50,40,0
"5f3716c55fa34618ff41e045","crowd10","expert","3",1,"264","1",18,"United States",0,50,0.6,6,"HHTHTHHTHT",4,"TTHTTHTHHT",60,40,0.5
"5f3716c55fa34618ff41e045","crowd10","expert","3",1,"264","1",18,"United States",0,50,0.52,6,"HTHTTTHHHH",4,"THHTTTTTHH",60,40,0.5
"5f38bc2b4df9903e0f5d11bc","contest10","none","3",0,"425","2",20,"Spain",1,46,0.44,3,"TTTHHTHTTT",5,"THTHTTTHHH",30,50,0.8
"5f38bc2b4df9903e0f5d11bc","contest10","none","3",0,"425","2",20,"Spain",1,30,0.52,3,"HTTTTHTTTH",3,"THTTTTHHTT",30,30,NA
"5f38bc2b4df9903e0f5d11bc","contest10","none","3",0,"425","2",20,"Spain",1,35,0.33,2,"TTHTTHTTTT",5,"HTHHTHTTTH",20,50,0.5
"5f38bc2b4df9903e0f5d11bc","contest10","none","3",0,"425","2",20,"Spain",1,84,0.72,8,"HHHHHHTTHH",9,"HHHHHHTHHH",80,90,0.4
"5f38bc2b4df9903e0f5d11bc","contest10","none","3",0,"425","2",20,"Spain",1,20,0.32,1,"TTHTTTTTTT",4,"TTTTHHHHTT",10,40,0.333333333333333
"5f38bc2b4df9903e0f5d11bc","contest10","none","3",0,"425","2",20,"Spain",1,54,0.51,6,"HHTHHTHHTT",7,"HHHHTHTHHT",60,70,0
"5f38bc2b4df9903e0f5d11bc","contest10","none","3",0,"425","2",20,"Spain",1,34,0.47,7,"HHHTTHHTHH",4,"HHTTTTTHHT",70,40,1
"5f38bc2b4df9903e0f5d11bc","contest10","none","3",0,"425","2",20,"Spain",1,40,0.43,5,"HTHTHTHTHT",4,"HTTHTTTTHH",50,40,1
"5f38bc2b4df9903e0f5d11bc","contest10","none","3",0,"425","2",20,"Spain",1,66,0.58,8,"HTHTHHHHHH",4,"TTTHHTHTHT",80,40,0.35
"5f38bc2b4df9903e0f5d11bc","contest10","none","3",0,"425","2",20,"Spain",1,43,0.4,6,"HHHTHTTHHT",2,"HTTTHTTTTT",60,20,0.425
"5f3d6c51806043115f96830a","crowd10","expert","3",1,"142","2",23,"United States",0,70,0.74,7,"HHTTHHHTHH",8,"HHHHHHTHHT",70,80,0
"5f3d6c51806043115f96830a","crowd10","expert","3",1,"142","2",23,"United States",0,70,0.46,9,"THHHHHHHHH",4,"TTHHTTHTTH",90,40,0.4
"5f3d6c51806043115f96830a","crowd10","expert","3",1,"142","2",23,"United States",0,35,0.37,3,"HTTTTTTTHH",3,"HTTTTHHTTT",30,30,NA
"5f3d6c51806043115f96830a","crowd10","expert","3",1,"142","2",23,"United States",0,60,0.72,6,"TTHTHTHHHH",7,"HHHTTHHHTH",60,70,0
"5f3d6c51806043115f96830a","crowd10","expert","3",1,"142","2",23,"United States",0,65,0.64,5,"THHHTHTTTH",10,"HHHHHHHHHH",50,100,0.3
"5f3d6c51806043115f96830a","crowd10","expert","3",1,"142","2",23,"United States",0,80,0.69,5,"THTHHTHTTH",7,"THHHHTHHTH",50,70,1
"5f3d6c51806043115f96830a","crowd10","expert","3",1,"142","2",23,"United States",0,70,0.56,4,"TTTHHTTTHH",7,"HTHHHTHHHT",40,70,1
"5f3d6c51806043115f96830a","crowd10","expert","3",1,"142","2",23,"United States",0,65,0.68,8,"HTHTHHHHHH",4,"THTTHTHHTT",80,40,0.375
"5f3d6c51806043115f96830a","crowd10","expert","3",1,"142","2",23,"United States",0,55,0.48,8,"HHHTHHTHHH",5,"HTHTTTHHHT",80,50,0.833333333333333
"5f3d6c51806043115f96830a","crowd10","expert","3",1,"142","2",23,"United States",0,30,0.39,3,"TTHHTTTTTH",3,"THHTTTTTTH",30,30,NA
"5f3fef48ebaf1e0ac5f1b087","contest10","none","2",1,"294","1",22,"United States",1,75,0.6,6,"HHTHTHHTHT",9,"HHTHHHHHHH",60,90,0.5
"5f3fef48ebaf1e0ac5f1b087","contest10","none","2",1,"294","1",22,"United States",1,65,0.44,5,"HTHHTHTHTT",6,"THHTTTHHHH",50,60,1
"5f3fef48ebaf1e0ac5f1b087","contest10","none","2",1,"294","1",22,"United States",1,40,0.52,6,"HTHTTTHHHH",2,"TTTTTTTHHT",60,20,0.5
"5f3fef48ebaf1e0ac5f1b087","contest10","none","2",1,"294","1",22,"United States",1,59,0.47,4,"TTHTHHTHTT",7,"HHHHHHHTTT",40,70,0.633333333333333
"5f3fef48ebaf1e0ac5f1b087","contest10","none","2",1,"294","1",22,"United States",1,60,0.52,7,"HHTHHHHTTH",5,"HTHTHHHTTT",70,50,0.5
"5f3fef48ebaf1e0ac5f1b087","contest10","none","2",1,"294","1",22,"United States",1,20,0.26,2,"TTTHHTTTTT",2,"TTHTTHTTTT",20,20,NA
"5f3fef48ebaf1e0ac5f1b087","contest10","none","2",1,"294","1",22,"United States",1,45,0.47,5,"HHTTTHTHHT",4,"HTHTHTTHTT",50,40,0.5
"5f3fef48ebaf1e0ac5f1b087","contest10","none","2",1,"294","1",22,"United States",1,45,0.47,5,"THTHTHHTTH",4,"THTTHTTHHT",50,40,0.5
"5f3fef48ebaf1e0ac5f1b087","contest10","none","2",1,"294","1",22,"United States",1,25,0.28,3,"HTTTTTTHTH",2,"TTTTHTTTHT",30,20,0.5
"5f3fef48ebaf1e0ac5f1b087","contest10","none","2",1,"294","1",22,"United States",1,50,0.68,5,"HTHHTTHTHT",5,"TTHTTHHHTH",50,50,NA
"5f41acfd173a7118b9456246","crowd10","expert","3",1,"193","5",21,"Lithuania",1,22,0.26,1,"TTTTTTTTTH",2,"TTTHTTTHTT",10,20,1
"5f41acfd173a7118b9456246","crowd10","expert","3",1,"193","5",21,"Lithuania",1,52,0.62,5,"THTHTTHTHH",5,"TTHHHHHTTT",50,50,NA
"5f41acfd173a7118b9456246","crowd10","expert","3",1,"193","5",21,"Lithuania",1,32,0.32,4,"HHTTHTTHTT",3,"THHTTTTTHT",40,30,0.8
"5f41acfd173a7118b9456246","crowd10","expert","3",1,"193","5",21,"Lithuania",1,53,0.39,1,"TTTTHTTTTT",4,"TTTHHTHTTH",10,40,1
"5f41acfd173a7118b9456246","crowd10","expert","3",1,"193","5",21,"Lithuania",1,60,0.53,6,"THHHHTHTTH",6,"HTHHTHHTTH",60,60,NA
"5f41acfd173a7118b9456246","crowd10","expert","3",1,"193","5",21,"Lithuania",1,69,0.61,6,"TTHHHHHHTT",5,"HTTHHHHTTT",60,50,0
"5f41acfd173a7118b9456246","crowd10","expert","3",1,"193","5",21,"Lithuania",1,34,0.46,3,"TTTTHTTHTH",3,"TTTTHHTHTT",30,30,NA
"5f41acfd173a7118b9456246","crowd10","expert","3",1,"193","5",21,"Lithuania",1,40,0.42,4,"TTTHHHTTHT",4,"THTTTHHTTH",40,40,NA
"5f41acfd173a7118b9456246","crowd10","expert","3",1,"193","5",21,"Lithuania",1,64,0.61,4,"THTHTTHTHT",7,"HHTHTHHHHT",40,70,0.8
"5f41acfd173a7118b9456246","crowd10","expert","3",1,"193","5",21,"Lithuania",1,46,0.32,5,"THHTHTTTHH",1,"TTTTTHTTTT",50,10,0.1
"5f41fd5c7a1d573caf228945","crowd10","expert","3",1,"252","2",19,"United States",1,35,0.52,3,"HTTTTHTTTH",4,"TTTTTTHHHH",30,40,0.5
"5f41fd5c7a1d573caf228945","crowd10","expert","3",1,"252","2",19,"United States",1,60,0.51,6,"HHTHHTHHTT",6,"HHTTHHHTHT",60,60,NA
"5f41fd5c7a1d573caf228945","crowd10","expert","3",1,"252","2",19,"United States",1,70,0.58,8,"HTHTHHHHHH",5,"TTHHHTHHTT",80,50,0.333333333333333
"5f41fd5c7a1d573caf228945","crowd10","expert","3",1,"252","2",19,"United States",1,85,0.72,8,"HHHHHHTTHH",9,"THHHHHHHHH",80,90,0.5
"5f41fd5c7a1d573caf228945","crowd10","expert","3",1,"252","2",19,"United States",1,60,0.4,6,"HHHTHTTHHT",6,"HTHTTHHTHH",60,60,NA
"5f41fd5c7a1d573caf228945","crowd10","expert","3",1,"252","2",19,"United States",1,50,0.47,7,"HHHTTHHTHH",4,"THTHTHTTHT",70,40,0.666666666666667
"5f41fd5c7a1d573caf228945","crowd10","expert","3",1,"252","2",19,"United States",1,45,0.43,5,"HTHTHTHTHT",4,"TTHHTTHTTH",50,40,0.5
"5f41fd5c7a1d573caf228945","crowd10","expert","3",1,"252","2",19,"United States",1,60,0.44,3,"TTTHHTHTTT",7,"THHHTTHHHH",30,70,0.75
"5f41fd5c7a1d573caf228945","crowd10","expert","3",1,"252","2",19,"United States",1,5,0.32,1,"TTHTTTTTTT",0,"TTTTTTTTTT",10,0,0.5
"5f41fd5c7a1d573caf228945","crowd10","expert","3",1,"252","2",19,"United States",1,20,0.33,2,"TTHTTHTTTT",2,"THTTHTTTTT",20,20,NA
"5f4361334463741e2617dd14","individual","none","3",0,"160","1",20,"United States",0,59,0.6,6,"HHTHTHHTHT",5,"HHTTHHHTTT",60,50,0.1
"5f4361334463741e2617dd14","individual","none","3",0,"160","1",20,"United States",0,74,0.47,4,"TTHTHHTHTT",3,"THTTTHTHTT",40,30,0
"5f4361334463741e2617dd14","individual","none","3",0,"160","1",20,"United States",0,52,0.47,5,"HHTTTHTHHT",5,"HHTTTTHHHT",50,50,NA
"5f4361334463741e2617dd14","individual","none","3",0,"160","1",20,"United States",0,61,0.44,5,"HTHHTHTHTT",4,"HTTTHTTHTH",50,40,0
"5f4361334463741e2617dd14","individual","none","3",0,"160","1",20,"United States",0,31,0.26,2,"TTTHHTTTTT",1,"HTTTTTTTTT",20,10,0
"5f4361334463741e2617dd14","individual","none","3",0,"160","1",20,"United States",0,62,0.52,6,"HTHTTTHHHH",6,"HTHHTTHHTH",60,60,NA
"5f4361334463741e2617dd14","individual","none","3",0,"160","1",20,"United States",0,70,0.52,7,"HHTHHHHTTH",3,"TTTTTHHTHT",70,30,0
"5f4361334463741e2617dd14","individual","none","3",0,"160","1",20,"United States",0,70,0.47,5,"THTHTHHTTH",6,"THTHTHHHTH",50,60,1
"5f4361334463741e2617dd14","individual","none","3",0,"160","1",20,"United States",0,32,0.28,3,"HTTTTTTHTH",0,"TTTTTTTTTT",30,0,0
"5f4361334463741e2617dd14","individual","none","3",0,"160","1",20,"United States",0,64,0.68,5,"HTHHTTHTHT",7,"THTHHHTHHH",50,70,0.7
"5f43abed648699000c78dd82","individual","none","1",1,"249","1",23,"United States",0,55,0.39,1,"TTTTHTTTTT",6,"HTHTHHHTHT",10,60,0.9
"5f43abed648699000c78dd82","individual","none","1",1,"249","1",23,"United States",0,35,0.32,4,"HHTTHTTHTT",1,"TTTTTTTTTH",40,10,0.166666666666667
"5f43abed648699000c78dd82","individual","none","1",1,"249","1",23,"United States",0,50,0.61,4,"THTHTTHTHT",5,"TTHHTTTHHH",40,50,1
"5f43abed648699000c78dd82","individual","none","1",1,"249","1",23,"United States",0,40,0.42,4,"TTTHHHTTHT",2,"TTTHTTTHTT",40,20,0
"5f43abed648699000c78dd82","individual","none","1",1,"249","1",23,"United States",0,65,0.61,6,"TTHHHHHHTT",8,"HHHHHHTTHH",60,80,0.25
"5f43abed648699000c78dd82","individual","none","1",1,"249","1",23,"United States",0,55,0.53,6,"THHHHTHTTH",5,"TTHHHTHTTH",60,50,0.5
"5f43abed648699000c78dd82","individual","none","1",1,"249","1",23,"United States",0,45,0.46,3,"TTTTHTTHTH",6,"HHTTTHHHHT",30,60,0.5
"5f43abed648699000c78dd82","individual","none","1",1,"249","1",23,"United States",0,60,0.62,5,"THTHTTHTHH",6,"THHTHHHHTT",50,60,1
"5f43abed648699000c78dd82","individual","none","1",1,"249","1",23,"United States",0,40,0.26,1,"TTTTTTTTTH",4,"TTHTTTHTHH",10,40,1
"5f43abed648699000c78dd82","individual","none","1",1,"249","1",23,"United States",0,50,0.32,5,"THHTHTTTHH",4,"HTTTTTHTHH",50,40,0
"5f44b9936976d47ffd423818","contest10","none","2",1,"386","1",49,"United States",0,45,0.43,5,"HTHTHTHTHT",4,"HHHTTTHTTT",50,40,0.5
"5f44b9936976d47ffd423818","contest10","none","2",1,"386","1",49,"United States",0,46,0.52,3,"HTTTTHTTTH",5,"HTTHTTHHTH",30,50,0.8
"5f44b9936976d47ffd423818","contest10","none","2",1,"386","1",49,"United States",0,75,0.58,8,"HTHTHHHHHH",6,"HHTHTTHTHH",80,60,0.25
"5f44b9936976d47ffd423818","contest10","none","2",1,"386","1",49,"United States",0,55,0.4,6,"HHHTHTTHHT",3,"THTTTHHTTT",60,30,0.166666666666667
"5f44b9936976d47ffd423818","contest10","none","2",1,"386","1",49,"United States",0,70,0.51,6,"HHTHHTHHTT",4,"TTHTTHTTHH",60,40,0
"5f44b9936976d47ffd423818","contest10","none","2",1,"386","1",49,"United States",0,55,0.32,1,"TTHTTTTTTT",3,"TTTTHHTHTT",10,30,1
"5f44b9936976d47ffd423818","contest10","none","2",1,"386","1",49,"United States",0,58,0.47,7,"HHHTTHHTHH",3,"HTTHTTTTTH",70,30,0.3
"5f44b9936976d47ffd423818","contest10","none","2",1,"386","1",49,"United States",0,38,0.33,2,"TTHTTHTTTT",5,"THHHHTTTHT",20,50,0.6
"5f44b9936976d47ffd423818","contest10","none","2",1,"386","1",49,"United States",0,78,0.72,8,"HHHHHHTTHH",9,"HHTHHHHHHH",80,90,0
"5f44b9936976d47ffd423818","contest10","none","2",1,"386","1",49,"United States",0,64,0.44,3,"TTTHHTHTTT",3,"TTTHHTTTHT",30,30,NA
"5f46debeda9c140b906d8042","crowd10","expert","1",0,"214","2",25,"United States",0,30,0.33,2,"TTHTTHTTTT",5,"TTHHTHTHHT",20,50,0.333333333333333
"5f46debeda9c140b906d8042","crowd10","expert","1",0,"214","2",25,"United States",0,54,0.4,6,"HHHTHTTHHT",4,"TTHHHTTTTH",60,40,0.3
"5f46debeda9c140b906d8042","crowd10","expert","1",0,"214","2",25,"United States",0,40,0.43,5,"HTHTHTHTHT",2,"TTTTTHTTHT",50,20,0.333333333333333
"5f46debeda9c140b906d8042","crowd10","expert","1",0,"214","2",25,"United States",0,45,0.44,3,"TTTHHTHTTT",6,"HHTHHTHHTT",30,60,0.5
"5f46debeda9c140b906d8042","crowd10","expert","1",0,"214","2",25,"United States",0,62,0.51,6,"HHTHHTHHTT",6,"TTHTHHHTHH",60,60,NA
"5f46debeda9c140b906d8042","crowd10","expert","1",0,"214","2",25,"United States",0,60,0.72,8,"HHHHHHTTHH",9,"HHHHHHHHTH",80,90,0
"5f46debeda9c140b906d8042","crowd10","expert","1",0,"214","2",25,"United States",0,60,0.58,8,"HTHTHHHHHH",8,"THHHTHHHHH",80,80,NA
"5f46debeda9c140b906d8042","crowd10","expert","1",0,"214","2",25,"United States",0,30,0.52,3,"HTTTTHTTTH",4,"THHHTTTHTT",30,40,0
"5f46debeda9c140b906d8042","crowd10","expert","1",0,"214","2",25,"United States",0,40,0.32,1,"TTHTTTTTTT",3,"TTTTTHHTHT",10,30,1
"5f46debeda9c140b906d8042","crowd10","expert","1",0,"214","2",25,"United States",0,20,0.47,7,"HHHTTHHTHH",4,"TTHTTHHTHT",70,40,1
"5f47f3b013fe2f2537aba6da","crowd10","expert","3",1,"151","1",20,"United States",0,60,0.69,5,"THTHHTHTTH",7,"HHTTHHHHTH",50,70,0.5
"5f47f3b013fe2f2537aba6da","crowd10","expert","3",1,"151","1",20,"United States",0,75,0.68,8,"HTHTHHHHHH",7,"THHHTTHHHH",80,70,0.5
"5f47f3b013fe2f2537aba6da","crowd10","expert","3",1,"151","1",20,"United States",0,65,0.72,6,"TTHTHTHHHH",7,"HHHTHTTHHH",60,70,0.5
"5f47f3b013fe2f2537aba6da","crowd10","expert","3",1,"151","1",20,"United States",0,30,0.37,3,"HTTTTTTTHH",3,"THTTTHTTHT",30,30,NA
"5f47f3b013fe2f2537aba6da","crowd10","expert","3",1,"151","1",20,"United States",0,35,0.39,3,"TTHHTTTTTH",4,"TTHHTHTTHT",30,40,0.5
"5f47f3b013fe2f2537aba6da","crowd10","expert","3",1,"151","1",20,"United States",0,65,0.74,7,"HHTTHHHTHH",6,"HHHTTHHTHT",70,60,0.5
"5f47f3b013fe2f2537aba6da","crowd10","expert","3",1,"151","1",20,"United States",0,60,0.64,5,"THHHTHTTTH",7,"HTTHTHHHHH",50,70,0.5
"5f47f3b013fe2f2537aba6da","crowd10","expert","3",1,"151","1",20,"United States",0,60,0.46,9,"THHHHHHHHH",3,"HHTHTTTTTT",90,30,0.5
"5f47f3b013fe2f2537aba6da","crowd10","expert","3",1,"151","1",20,"United States",0,50,0.56,4,"TTTHHTTTHH",6,"TTTHHHTHHH",40,60,0.5
"5f47f3b013fe2f2537aba6da","crowd10","expert","3",1,"151","1",20,"United States",0,70,0.48,8,"HHHTHHTHHH",6,"TTHHHTTHHH",80,60,0.5
"5f484e6f4ad3d6317b557b62","contest10","none","2",1,"263","1",20,"United States",0,15,0.39,1,"TTTTHTTTTT",2,"TTTHTTTTTH",10,20,0.5
"5f484e6f4ad3d6317b557b62","contest10","none","2",1,"263","1",20,"United States",0,45,0.32,4,"HHTTHTTHTT",5,"HTHHTTTHTH",40,50,0.5
"5f484e6f4ad3d6317b557b62","contest10","none","2",1,"263","1",20,"United States",0,43,0.32,5,"THHTHTTTHH",4,"TTHTHHTTHT",50,40,0.7
"5f484e6f4ad3d6317b557b62","contest10","none","2",1,"263","1",20,"United States",0,35,0.46,3,"TTTTHTTHTH",6,"THHHHHTTHT",30,60,0.166666666666667
"5f484e6f4ad3d6317b557b62","contest10","none","2",1,"263","1",20,"United States",0,50,0.62,5,"THTHTTHTHH",5,"HTTHHHTTHT",50,50,NA
"5f484e6f4ad3d6317b557b62","contest10","none","2",1,"263","1",20,"United States",0,65,0.53,6,"THHHHTHTTH",6,"HTHTHHTTHH",60,60,NA
"5f484e6f4ad3d6317b557b62","contest10","none","2",1,"263","1",20,"United States",0,65,0.61,6,"TTHHHHHHTT",7,"HHTHHTHHTH",60,70,0.5
"5f484e6f4ad3d6317b557b62","contest10","none","2",1,"263","1",20,"United States",0,20,0.26,1,"TTTTTTTTTH",3,"THTTTTTTHH",10,30,0.5
"5f484e6f4ad3d6317b557b62","contest10","none","2",1,"263","1",20,"United States",0,50,0.42,4,"TTTHHHTTHT",5,"THTHTHTHHT",40,50,1
"5f484e6f4ad3d6317b557b62","contest10","none","2",1,"263","1",20,"United States",0,55,0.61,4,"THTHTTHTHT",6,"THTHTHTHHH",40,60,0.75
"5f49553539747213d0e5f1ae","individual","none","1",1,"1082","2",24,"United States",1,89,0.72,8,"HHHHHHTTHH",9,"THHHHHHHHH",80,90,0.9
"5f49553539747213d0e5f1ae","individual","none","1",1,"1082","2",24,"United States",1,42,0.43,5,"HTHTHTHTHT",4,"TTHHTTHTTH",50,40,0.8
"5f49553539747213d0e5f1ae","individual","none","1",1,"1082","2",24,"United States",1,67,0.47,7,"HHHTTHHTHH",4,"THTHTHTTHT",70,40,0.1
"5f49553539747213d0e5f1ae","individual","none","1",1,"1082","2",24,"United States",1,67,0.44,3,"TTTHHTHTTT",7,"THHHTTHHHH",30,70,0.925
"5f49553539747213d0e5f1ae","individual","none","1",1,"1082","2",24,"United States",1,6,0.32,1,"TTHTTTTTTT",0,"TTTTTTTTTT",10,0,0.4
"5f49553539747213d0e5f1ae","individual","none","1",1,"1082","2",24,"United States",1,74,0.58,8,"HTHTHHHHHH",5,"TTHHHTHHTT",80,50,0.2
"5f49553539747213d0e5f1ae","individual","none","1",1,"1082","2",24,"United States",1,47,0.51,6,"HHTHHTHHTT",6,"HHTTHHHTHT",60,60,NA
"5f49553539747213d0e5f1ae","individual","none","1",1,"1082","2",24,"United States",1,57,0.4,6,"HHHTHTTHHT",6,"HTHTTHHTHH",60,60,NA
"5f49553539747213d0e5f1ae","individual","none","1",1,"1082","2",24,"United States",1,39,0.52,3,"HTTTTHTTTH",4,"TTTTTTHHHH",30,40,0.9
"5f49553539747213d0e5f1ae","individual","none","1",1,"1082","2",24,"United States",1,26,0.33,2,"TTHTTHTTTT",2,"THTTHTTTTT",20,20,NA
"5f49b6b9f565ad530b42947f","crowd10","expert","3",1,"190","1",20,"United States",0,50,0.51,6,"HHTHHTHHTT",3,"HTTTTHTTHT",60,30,0.333333333333333
"5f49b6b9f565ad530b42947f","crowd10","expert","3",1,"190","1",20,"United States",0,50,0.52,3,"HTTTTHTTTH",4,"THTTTHTTHH",30,40,1
"5f49b6b9f565ad530b42947f","crowd10","expert","3",1,"190","1",20,"United States",0,50,0.33,2,"TTHTTHTTTT",1,"TTTTHTTTTT",20,10,0
"5f49b6b9f565ad530b42947f","crowd10","expert","3",1,"190","1",20,"United States",0,50,0.4,6,"HHHTHTTHHT",6,"HHHTHHTTTH",60,60,NA
"5f49b6b9f565ad530b42947f","crowd10","expert","3",1,"190","1",20,"United States",0,50,0.72,8,"HHHHHHTTHH",8,"TTHHHHHHHH",80,80,NA
"5f49b6b9f565ad530b42947f","crowd10","expert","3",1,"190","1",20,"United States",0,50,0.47,7,"HHHTTHHTHH",4,"HTHTTHTTTH",70,40,0.666666666666667
"5f49b6b9f565ad530b42947f","crowd10","expert","3",1,"190","1",20,"United States",0,50,0.32,1,"TTHTTTTTTT",2,"TTTHTHTTTT",10,20,1
"5f49b6b9f565ad530b42947f","crowd10","expert","3",1,"190","1",20,"United States",0,50,0.58,8,"HTHTHHHHHH",4,"THHHTHTTTT",80,40,0.75
"5f49b6b9f565ad530b42947f","crowd10","expert","3",1,"190","1",20,"United States",0,50,0.44,3,"TTTHHTHTTT",1,"TTTTTTTHTT",30,10,0
"5f49b6b9f565ad530b42947f","crowd10","expert","3",1,"190","1",20,"United States",0,50,0.43,5,"HTHTHTHTHT",3,"THTHHTTTTT",50,30,0
"5f4a74a8dc1bde5fa278704e","crowd10","expert","3",1,"248","3",21,"Dominican Republic",0,40,0.47,5,"THTHTHHTTH",3,"TTHHTTTTHT",50,30,0.5
"5f4a74a8dc1bde5fa278704e","crowd10","expert","3",1,"248","3",21,"Dominican Republic",0,20,0.26,2,"TTTHHTTTTT",2,"TTHTTTHTTT",20,20,NA
"5f4a74a8dc1bde5fa278704e","crowd10","expert","3",1,"248","3",21,"Dominican Republic",0,40,0.28,3,"HTTTTTTHTH",4,"HTHTTTTHTH",30,40,1
"5f4a74a8dc1bde5fa278704e","crowd10","expert","3",1,"248","3",21,"Dominican Republic",0,40,0.44,5,"HTHHTHTHTT",6,"HHHTTHTHTH",50,60,0
"5f4a74a8dc1bde5fa278704e","crowd10","expert","3",1,"248","3",21,"Dominican Republic",0,50,0.52,6,"HTHTTTHHHH",4,"HTTHTTHTHT",60,40,0.5
"5f4a74a8dc1bde5fa278704e","crowd10","expert","3",1,"248","3",21,"Dominican Republic",0,40,0.47,5,"HHTTTHTHHT",4,"HTTHHTTTTH",50,40,1
"5f4a74a8dc1bde5fa278704e","crowd10","expert","3",1,"248","3",21,"Dominican Republic",0,30,0.47,4,"TTHTHHTHTT",5,"HTTTHTHHHT",40,50,0
"5f4a74a8dc1bde5fa278704e","crowd10","expert","3",1,"248","3",21,"Dominican Republic",0,60,0.68,5,"HTHHTTHTHT",8,"THHHHHTHHH",50,80,0.333333333333333
"5f4a74a8dc1bde5fa278704e","crowd10","expert","3",1,"248","3",21,"Dominican Republic",0,50,0.6,6,"HHTHTHHTHT",5,"HTHHTTHTTH",60,50,1
"5f4a74a8dc1bde5fa278704e","crowd10","expert","3",1,"248","3",21,"Dominican Republic",0,60,0.52,7,"HHTHHHHTTH",3,"THHHTTTTTT",70,30,0.25
"5f4b268e99a3f9000bef04a5","contest10","none","2",1,"164","1",20,"United States",1,77,0.46,9,"THHHHHHHHH",5,"HTHHTTHHTT",90,50,0.325
"5f4b268e99a3f9000bef04a5","contest10","none","2",1,"164","1",20,"United States",1,60,0.48,8,"HHHTHHTHHH",4,"THHHTTTTHT",80,40,0.5
"5f4b268e99a3f9000bef04a5","contest10","none","2",1,"164","1",20,"United States",1,80,0.68,8,"HTHTHHHHHH",8,"THHHHHHHHT",80,80,NA
"5f4b268e99a3f9000bef04a5","contest10","none","2",1,"164","1",20,"United States",1,42,0.37,3,"HTTTTTTTHH",5,"HHHTHTHTTT",30,50,0.6
"5f4b268e99a3f9000bef04a5","contest10","none","2",1,"164","1",20,"United States",1,56,0.72,6,"TTHTHTHHHH",6,"HTTHTTHHHH",60,60,NA
"5f4b268e99a3f9000bef04a5","contest10","none","2",1,"164","1",20,"United States",1,75,0.69,5,"THTHHTHTTH",9,"HHHHHHHTHH",50,90,0.625
"5f4b268e99a3f9000bef04a5","contest10","none","2",1,"164","1",20,"United States",1,41,0.39,3,"TTHHTTTTTH",5,"THHHTHTHTT",30,50,0.55
"5f4b268e99a3f9000bef04a5","contest10","none","2",1,"164","1",20,"United States",1,51,0.64,5,"THHHTHTTTH",5,"TTTHHHHTHT",50,50,NA
"5f4b268e99a3f9000bef04a5","contest10","none","2",1,"164","1",20,"United States",1,45,0.56,4,"TTTHHTTTHH",5,"THTHHTHHTT",40,50,0.5
"5f4b268e99a3f9000bef04a5","contest10","none","2",1,"164","1",20,"United States",1,65,0.74,7,"HHTTHHHTHH",6,"HTHHHHHTTT",70,60,0.5
"5f4b283c6e1f3e6ec65c32f6","individual","none","1",1,"234","1",29,"United States",0,60,0.51,6,"HHTHHTHHTT",4,"TTHTTHTTHH",60,40,0
"5f4b283c6e1f3e6ec65c32f6","individual","none","1",1,"234","1",29,"United States",0,40,0.47,7,"HHHTTHHTHH",3,"HTTHTTTTTH",70,30,0.75
"5f4b283c6e1f3e6ec65c32f6","individual","none","1",1,"234","1",29,"United States",0,54,0.52,3,"HTTTTHTTTH",5,"HTTHTTHHTH",30,50,1
