"PROLIFIC_PID","exp_cond","quiz","quiz_correct","Duration..in.seconds.","clarity","age","Nationality","Gender","xi","prob_heads","hnum","common_flips","hnum_priv","private_flips","xi_shared","xi_private","imputed_omega"
"5fc190f52001ea183d5a977a","crowd5CG","3",1,"184","1",20,"United States",1,58,0.44,5,"HTHHTHTHTT",6,"HHHTTHTHTH",50,60,0.8
"5fc1b73a2001ea1cf3f3225c","crowd5CG","3",1,"277","1",21,"United States",1,45,0.52,6,"HTHTTTHHHH",3,"THHTHTTTTT",60,30,0.5
"5fc1b73a2001ea1cf3f3225c","crowd5CG","3",1,"277","1",21,"United States",1,62,0.52,7,"HHTHHHHTTH",6,"HTHHHTTTHH",70,60,0.8
"5fc1b73a2001ea1cf3f3225c","crowd5CG","3",1,"277","1",21,"United States",1,31,0.47,5,"THTHTHHTTH",5,"HTTHTHTHHT",50,50,NA
"5fc1b73a2001ea1cf3f3225c","crowd5CG","3",1,"277","1",21,"United States",1,42,0.26,2,"TTTHHTTTTT",2,"TTHTTTTTTH",20,20,NA
"5fc1b73a2001ea1cf3f3225c","crowd5CG","3",1,"277","1",21,"United States",1,85,0.68,5,"HTHHTTHTHT",9,"THHHHHHHHH",50,90,0.875
"5fc1b73a2001ea1cf3f3225c","crowd5CG","3",1,"277","1",21,"United States",1,45,0.47,4,"TTHTHHTHTT",6,"THTHHHHTTH",40,60,0.25
"5fc1b73a2001ea1cf3f3225c","crowd5CG","3",1,"277","1",21,"United States",1,56,0.44,5,"HTHHTHTHTT",6,"TTTHHHHTHH",50,60,0.6
"5fc1b73a2001ea1cf3f3225c","crowd5CG","3",1,"277","1",21,"United States",1,72,0.6,6,"HHTHTHHTHT",6,"HTTTTHHHHH",60,60,NA
"5fc1b73a2001ea1cf3f3225c","crowd5CG","3",1,"277","1",21,"United States",1,40,0.47,5,"HHTTTHTHHT",5,"THHHTHTTHT",50,50,NA
"5fc1b73a2001ea1cf3f3225c","crowd5CG","3",1,"277","1",21,"United States",1,15,0.28,3,"HTTTTTTHTH",2,"TTHTTTTTTH",30,20,1
"5fc1d0a45478a52e5f5a6693","crowd30CG","3",1,"273","1",18,"United States",1,48,0.32,1,"TTHTTTTTTT",4,"THTTHTHTHT",10,40,1
"5fc1d0a45478a52e5f5a6693","crowd30CG","3",1,"273","1",18,"United States",1,30,0.44,3,"TTTHHTHTTT",3,"TTTTTHTHHT",30,30,NA
"5fc1d0a45478a52e5f5a6693","crowd30CG","3",1,"273","1",18,"United States",1,45,0.4,6,"HHHTHTTHHT",4,"TTTTHTHHTH",60,40,0.75
"5fc1d0a45478a52e5f5a6693","crowd30CG","3",1,"273","1",18,"United States",1,80,0.72,8,"HHHHHHTTHH",8,"HHHHHHTTHH",80,80,NA
"5fc1d0a45478a52e5f5a6693","crowd30CG","3",1,"273","1",18,"United States",1,54,0.51,6,"HHTHHTHHTT",5,"THTTHHHTHT",60,50,0.6
"5fc1d0a45478a52e5f5a6693","crowd30CG","3",1,"273","1",18,"United States",1,66,0.47,7,"HHHTTHHTHH",6,"THHTHHHHTT",70,60,0.4
"5fc1d0a45478a52e5f5a6693","crowd30CG","3",1,"273","1",18,"United States",1,42,0.43,5,"HTHTHTHTHT",4,"HTHTHTTHTT",50,40,0.8
"5fc1d0a45478a52e5f5a6693","crowd30CG","3",1,"273","1",18,"United States",1,61,0.58,8,"HTHTHHHHHH",5,"TTHHHHHTTT",80,50,0.633333333333333
"5fc1d0a45478a52e5f5a6693","crowd30CG","3",1,"273","1",18,"United States",1,20,0.33,2,"TTHTTHTTTT",2,"TTTTHTHTTT",20,20,NA
"5fc1d0a45478a52e5f5a6693","crowd30CG","3",1,"273","1",18,"United States",1,36,0.52,3,"HTTTTHTTTH",4,"THHHTTHTTT",30,40,0.6
"5fc2c8276bcebe503858d619","crowd30CG","3",1,"217","2",32,"United States",0,40,0.32,5,"THHTHTTTHH",3,"THTHHTTTTT",50,30,0.5
"5fc2c8276bcebe503858d619","crowd30CG","3",1,"217","2",32,"United States",0,30,0.46,3,"TTTTHTTHTH",3,"TTTHTHHTTT",30,30,NA
"5fc2c8276bcebe503858d619","crowd30CG","3",1,"217","2",32,"United States",0,45,0.61,4,"THTHTTHTHT",5,"TTHTTHHHHT",40,50,0.5
"5fc2c8276bcebe503858d619","crowd30CG","3",1,"217","2",32,"United States",0,50,0.42,4,"TTTHHHTTHT",6,"TTTHTHHHHH",40,60,0.5
"5fc2c8276bcebe503858d619","crowd30CG","3",1,"217","2",32,"United States",0,40,0.62,5,"THTHTTHTHH",3,"THTTHTTTTH",50,30,0.5
"5fc2c8276bcebe503858d619","crowd30CG","3",1,"217","2",32,"United States",0,35,0.32,4,"HHTTHTTHTT",3,"THHTTTTHTT",40,30,0.5
"5fc2c8276bcebe503858d619","crowd30CG","3",1,"217","2",32,"United States",0,35,0.39,1,"TTTTHTTTTT",5,"THTTTHTHHH",10,50,0.625
"5fc2c8276bcebe503858d619","crowd30CG","3",1,"217","2",32,"United States",0,55,0.61,6,"TTHHHHHHTT",5,"THTTHTHHTH",60,50,0.5
"5fc2c8276bcebe503858d619","crowd30CG","3",1,"217","2",32,"United States",0,25,0.26,1,"TTTTTTTTTH",4,"HHTTTTTTHH",10,40,0.5
"5fc2c8276bcebe503858d619","crowd30CG","3",1,"217","2",32,"United States",0,50,0.53,6,"THHHHTHTTH",3,"HHHTTTTTTT",60,30,0.333333333333333
"5fc2e8c894b5bd56fde50a71","crowd10CG","3",1,"548","2",25,"United States",0,80,0.58,8,"HTHTHHHHHH",4,"THTHTTTHTH",80,40,0
"5fc2e8c894b5bd56fde50a71","crowd10CG","3",1,"548","2",25,"United States",0,30,0.52,3,"HTTTTHTTTH",6,"THHHHHTTHT",30,60,0
"5fc2e8c894b5bd56fde50a71","crowd10CG","3",1,"548","2",25,"United States",0,10,0.32,1,"TTHTTTTTTT",4,"HHHTTTHTTT",10,40,0
"5fc2e8c894b5bd56fde50a71","crowd10CG","3",1,"548","2",25,"United States",0,20,0.33,2,"TTHTTHTTTT",1,"THTTTTTTTT",20,10,0
"5fc2e8c894b5bd56fde50a71","crowd10CG","3",1,"548","2",25,"United States",0,50,0.43,5,"HTHTHTHTHT",3,"TTTHHHTTTT",50,30,0
"5fc2e8c894b5bd56fde50a71","crowd10CG","3",1,"548","2",25,"United States",0,80,0.72,8,"HHHHHHTTHH",8,"HHTTHHHHHH",80,80,NA
"5fc2e8c894b5bd56fde50a71","crowd10CG","3",1,"548","2",25,"United States",0,70,0.47,7,"HHHTTHHTHH",6,"HHTTTHHHTH",70,60,0
"5fc2e8c894b5bd56fde50a71","crowd10CG","3",1,"548","2",25,"United States",0,30,0.44,3,"TTTHHTHTTT",1,"TTTTHTTTTT",30,10,0
"5fc2e8c894b5bd56fde50a71","crowd10CG","3",1,"548","2",25,"United States",0,60,0.4,6,"HHHTHTTHHT",2,"TTTHTTTHTT",60,20,0
"5fc2e8c894b5bd56fde50a71","crowd10CG","3",1,"548","2",25,"United States",0,50,0.51,6,"HHTHHTHHTT",4,"HHTTHTTHTT",60,40,0.5
"5fc30b7648608b152706877e","crowd10CG","3",1,"275","1",21,"United States",0,30,0.44,3,"TTTHHTHTTT",3,"THTHHTTTTT",30,30,NA
"5fc30b7648608b152706877e","crowd10CG","3",1,"275","1",21,"United States",0,55,0.47,7,"HHHTTHHTHH",5,"HHHHTTTTTH",70,50,0.75
"5fc30b7648608b152706877e","crowd10CG","3",1,"275","1",21,"United States",0,50,0.52,3,"HTTTTHTTTH",7,"HTHHHTHHHT",30,70,0.5
"5fc30b7648608b152706877e","crowd10CG","3",1,"275","1",21,"United States",0,50,0.51,6,"HHTHHTHHTT",4,"TTTTTHHTHH",60,40,0.5
"5fc30b7648608b152706877e","crowd10CG","3",1,"275","1",21,"United States",0,15,0.32,1,"TTHTTTTTTT",2,"TTHTTHTTTT",10,20,0.5
"5fc30b7648608b152706877e","crowd10CG","3",1,"275","1",21,"United States",0,25,0.58,8,"HTHTHHHHHH",4,"TTTTTHTHHH",80,40,1
"5fc30b7648608b152706877e","crowd10CG","3",1,"275","1",21,"United States",0,50,0.43,5,"HTHTHTHTHT",5,"HTHTHHTHTT",50,50,NA
"5fc30b7648608b152706877e","crowd10CG","3",1,"275","1",21,"United States",0,40,0.72,8,"HHHHHHTTHH",5,"HTTTTHHHHT",80,50,1
"5fc30b7648608b152706877e","crowd10CG","3",1,"275","1",21,"United States",0,25,0.33,2,"TTHTTHTTTT",3,"TTHHHTTTTT",20,30,0.5
"5fc30b7648608b152706877e","crowd10CG","3",1,"275","1",21,"United States",0,40,0.4,6,"HHHTHTTHHT",5,"HTTTTHHHHT",60,50,1
"5fc43238cc6b72502918fa5d","crowd5CG","3",1,"334","1",19,"United States",0,55,0.69,5,"THTHHTHTTH",7,"HTHHHHTHTH",50,70,0.25
"5fc43238cc6b72502918fa5d","crowd5CG","3",1,"334","1",19,"United States",0,55,0.56,4,"TTTHHTTTHH",7,"TTHHHHTHHH",40,70,0.5
"5fc43238cc6b72502918fa5d","crowd5CG","3",1,"334","1",19,"United States",0,17,0.37,3,"HTTTTTTTHH",1,"THTTTTTTTT",30,10,0.65
"5fc43238cc6b72502918fa5d","crowd5CG","3",1,"334","1",19,"United States",0,30,0.39,3,"TTHHTTTTTH",3,"TTTHTTTTHH",30,30,NA
"5fc43238cc6b72502918fa5d","crowd5CG","3",1,"334","1",19,"United States",0,80,0.46,9,"THHHHHHHHH",7,"THHTHHTHHH",90,70,0.5
"5fc43238cc6b72502918fa5d","crowd5CG","3",1,"334","1",19,"United States",0,80,0.48,8,"HHHTHHTHHH",8,"HTHHHHHHTH",80,80,NA
"5fc43238cc6b72502918fa5d","crowd5CG","3",1,"334","1",19,"United States",0,75,0.72,6,"TTHTHTHHHH",9,"HHHTHHHHHH",60,90,0.5
"5fc43238cc6b72502918fa5d","crowd5CG","3",1,"334","1",19,"United States",0,65,0.68,8,"HTHTHHHHHH",5,"HTTTHHTTHH",80,50,0.5
"5fc43238cc6b72502918fa5d","crowd5CG","3",1,"334","1",19,"United States",0,50,0.64,5,"THHHTHTTTH",5,"HHTHTTHTTH",50,50,NA
"5fc43238cc6b72502918fa5d","crowd5CG","3",1,"334","1",19,"United States",0,70,0.74,7,"HHTTHHHTHH",7,"TTHHHHHHTH",70,70,NA
"5fc48b802e8c1e8e0e084331","crowd5CG","3",1,"1747","1",22,"United States",0,20,0.72,8,"HHHHHHTTHH",7,"HHTTHHHHTH",80,70,1
"5fc48b802e8c1e8e0e084331","crowd5CG","3",1,"1747","1",22,"United States",0,70,0.44,3,"TTTHHTHTTT",5,"THHHHTTHTT",30,50,1
"5fc48b802e8c1e8e0e084331","crowd5CG","3",1,"1747","1",22,"United States",0,20,0.33,2,"TTHTTHTTTT",2,"TTTTTTTHHT",20,20,NA
"5fc48b802e8c1e8e0e084331","crowd5CG","3",1,"1747","1",22,"United States",0,41,0.51,6,"HHTHHTHHTT",2,"THTTTHTTTT",60,20,0.475
"5fc48b802e8c1e8e0e084331","crowd5CG","3",1,"1747","1",22,"United States",0,40,0.58,8,"HTHTHHHHHH",7,"HTHHHTHHTH",80,70,1
"5fc48b802e8c1e8e0e084331","crowd5CG","3",1,"1747","1",22,"United States",0,20,0.4,6,"HHHTHTTHHT",7,"HTTHHHHHHT",60,70,0
"5fc48b802e8c1e8e0e084331","crowd5CG","3",1,"1747","1",22,"United States",0,50,0.43,5,"HTHTHTHTHT",4,"TTHTTHHTTH",50,40,0
"5fc48b802e8c1e8e0e084331","crowd5CG","3",1,"1747","1",22,"United States",0,30,0.47,7,"HHHTTHHTHH",1,"HTTTTTTTTT",70,10,0.666666666666667
"5fc48b802e8c1e8e0e084331","crowd5CG","3",1,"1747","1",22,"United States",0,60,0.32,1,"TTHTTTTTTT",4,"HTHTTTHHTT",10,40,1
"5fc48b802e8c1e8e0e084331","crowd5CG","3",1,"1747","1",22,"United States",0,30,0.52,3,"HTTTTHTTTH",5,"TTHHHHTHTT",30,50,0
"5fc521555cd05b000cfe0998","crowd5CG","3",1,"919","2",31,"United States",1,50,0.61,4,"THTHTTHTHT",5,"TTHHTTTHHH",40,50,1
"5fc521555cd05b000cfe0998","crowd5CG","3",1,"919","2",31,"United States",1,48,0.39,1,"TTTTHTTTTT",6,"HTHTHHHTHT",10,60,0.76
"5fc521555cd05b000cfe0998","crowd5CG","3",1,"919","2",31,"United States",1,49,0.32,5,"THHTHTTTHH",4,"HTTTTTHTHH",50,40,0.1
"5fc521555cd05b000cfe0998","crowd5CG","3",1,"919","2",31,"United States",1,24,0.32,4,"HHTTHTTHTT",1,"TTTTTTTTTH",40,10,0.533333333333333
"5fc521555cd05b000cfe0998","crowd5CG","3",1,"919","2",31,"United States",1,30,0.42,4,"TTTHHHTTHT",2,"TTTHTTTHTT",40,20,0.5
"5fc521555cd05b000cfe0998","crowd5CG","3",1,"919","2",31,"United States",1,37,0.26,1,"TTTTTTTTTH",4,"TTHTTTHTHH",10,40,0.9
"5fc521555cd05b000cfe0998","crowd5CG","3",1,"919","2",31,"United States",1,70,0.61,6,"TTHHHHHHTT",8,"HHHHHHTTHH",60,80,0.5
"5fc521555cd05b000cfe0998","crowd5CG","3",1,"919","2",31,"United States",1,50,0.46,3,"TTTTHTTHTH",6,"HHTTTHHHHT",30,60,0.666666666666667
"5fc521555cd05b000cfe0998","crowd5CG","3",1,"919","2",31,"United States",1,51,0.53,6,"THHHHTHTTH",5,"TTHHHTHTTH",60,50,0.9
"5fc521555cd05b000cfe0998","crowd5CG","3",1,"919","2",31,"United States",1,51,0.62,5,"THTHTTHTHH",6,"THHTHHHHTT",50,60,0.1
"5fc52fd70de574000aab1e50","crowd30CG","3",1,"500","2",24,"United States",1,80,0.68,8,"HTHTHHHHHH",8,"HHHHHHHTTH",80,80,NA
"5fc52fd70de574000aab1e50","crowd30CG","3",1,"500","2",24,"United States",1,50,0.74,7,"HHTTHHHTHH",5,"TTHHHHHTTT",70,50,1
"5fc52fd70de574000aab1e50","crowd30CG","3",1,"500","2",24,"United States",1,80,0.56,4,"TTTHHTTTHH",8,"HTHTHHHHHH",40,80,1
"5fc52fd70de574000aab1e50","crowd30CG","3",1,"500","2",24,"United States",1,40,0.46,9,"THHHHHHHHH",4,"TTTHHTHHTT",90,40,1
"5fc52fd70de574000aab1e50","crowd30CG","3",1,"500","2",24,"United States",1,60,0.64,5,"THHHTHTTTH",6,"HTTTTHHHHH",50,60,1
"5fc52fd70de574000aab1e50","crowd30CG","3",1,"500","2",24,"United States",1,30,0.37,3,"HTTTTTTTHH",3,"THTTTHHTTT",30,30,NA
"5fc52fd70de574000aab1e50","crowd30CG","3",1,"500","2",24,"United States",1,60,0.69,5,"THTHHTHTTH",6,"HTTHHHHTTH",50,60,1
"5fc52fd70de574000aab1e50","crowd30CG","3",1,"500","2",24,"United States",1,30,0.39,3,"TTHHTTTTTH",3,"TTTTTHHTHT",30,30,NA
"5fc52fd70de574000aab1e50","crowd30CG","3",1,"500","2",24,"United States",1,80,0.48,8,"HHHTHHTHHH",8,"THTHHHHHHH",80,80,NA
"5fc52fd70de574000aab1e50","crowd30CG","3",1,"500","2",24,"United States",1,80,0.72,6,"TTHTHTHHHH",8,"HTHHHTHHHH",60,80,1
"5fc53b83b254e90167d62cf4","crowd30CG","3",1,"1511","2",34,"United States",0,31,0.39,3,"TTHHTTTTTH",4,"HTHTTHHTTT",30,40,0.1
"5fc53b83b254e90167d62cf4","crowd30CG","3",1,"1511","2",34,"United States",0,60,0.72,6,"TTHTHTHHHH",8,"HHHTHHTHHH",60,80,0
"5fc53b83b254e90167d62cf4","crowd30CG","3",1,"1511","2",34,"United States",0,89,0.46,9,"THHHHHHHHH",2,"TTTTHTTTTH",90,20,0.0142857142857143
"5fc53b83b254e90167d62cf4","crowd30CG","3",1,"1511","2",34,"United States",0,40,0.56,4,"TTTHHTTTHH",4,"HHHTTHTTTT",40,40,NA
"5fc53b83b254e90167d62cf4","crowd30CG","3",1,"1511","2",34,"United States",0,51,0.64,5,"THHHTHTTTH",6,"THHTHHTHHT",50,60,0.1
"5fc53b83b254e90167d62cf4","crowd30CG","3",1,"1511","2",34,"United States",0,80,0.68,8,"HTHTHHHHHH",8,"TTHHHHHHHH",80,80,NA
"5fc53b83b254e90167d62cf4","crowd30CG","3",1,"1511","2",34,"United States",0,52,0.69,5,"THTHHTHTTH",8,"HHHHHTTHHH",50,80,0.0666666666666667
"5fc53b83b254e90167d62cf4","crowd30CG","3",1,"1511","2",34,"United States",0,79,0.48,8,"HHHTHHTHHH",6,"HTTTTHHHHH",80,60,0.05
"5fc53b83b254e90167d62cf4","crowd30CG","3",1,"1511","2",34,"United States",0,70,0.74,7,"HHTTHHHTHH",8,"HHHTTHHHHH",70,80,0
"5fc53b83b254e90167d62cf4","crowd30CG","3",1,"1511","2",34,"United States",0,29,0.37,3,"HTTTTTTTHH",4,"THTHHTTTHT",30,40,0
"5fc53be7eb14bb0009c33700","crowd10CG","3",1,"276","2",24,"United States",1,69,0.72,6,"TTHTHTHHHH",9,"HHHTHHHHHH",60,90,0.3
"5fc53be7eb14bb0009c33700","crowd10CG","3",1,"276","2",24,"United States",1,31,0.39,3,"TTHHTTTTTH",3,"TTTHTTTTHH",30,30,NA
"5fc53be7eb14bb0009c33700","crowd10CG","3",1,"276","2",24,"United States",1,58,0.68,8,"HTHTHHHHHH",5,"HTTTHHTTHH",80,50,0.733333333333333
"5fc53be7eb14bb0009c33700","crowd10CG","3",1,"276","2",24,"United States",1,19,0.37,3,"HTTTTTTTHH",1,"THTTTTTTTT",30,10,0.55
"5fc53be7eb14bb0009c33700","crowd10CG","3",1,"276","2",24,"United States",1,91,0.48,8,"HHHTHHTHHH",8,"HTHHHHHHTH",80,80,NA
"5fc53be7eb14bb0009c33700","crowd10CG","3",1,"276","2",24,"United States",1,56,0.69,5,"THTHHTHTTH",7,"HTHHHHTHTH",50,70,0.3
"5fc53be7eb14bb0009c33700","crowd10CG","3",1,"276","2",24,"United States",1,52,0.56,4,"TTTHHTTTHH",7,"TTHHHHTHHH",40,70,0.4
"5fc53be7eb14bb0009c33700","crowd10CG","3",1,"276","2",24,"United States",1,66,0.74,7,"HHTTHHHTHH",7,"TTHHHHHHTH",70,70,NA
"5fc53be7eb14bb0009c33700","crowd10CG","3",1,"276","2",24,"United States",1,54,0.64,5,"THHHTHTTTH",5,"HHTHTTHTTH",50,50,NA
"5fc53be7eb14bb0009c33700","crowd10CG","3",1,"276","2",24,"United States",1,71,0.46,9,"THHHHHHHHH",7,"THHTHHTHHH",90,70,0.95
"5fc5612f227abc098a7f5b0c","crowd5CG","3",1,"250","1",23,"United States",1,29,0.46,3,"TTTTHTTHTH",3,"TTTHTHHTTT",30,30,NA
"5fc5612f227abc098a7f5b0c","crowd5CG","3",1,"250","1",23,"United States",1,38,0.39,1,"TTTTHTTTTT",6,"HHHHHHTTTT",10,60,0.56
"5fc5612f227abc098a7f5b0c","crowd5CG","3",1,"250","1",23,"United States",1,50,0.53,6,"THHHHTHTTH",4,"THHHTTTHTT",60,40,0.5
"5fc5612f227abc098a7f5b0c","crowd5CG","3",1,"250","1",23,"United States",1,62,0.61,4,"THTHTTHTHT",8,"HHHTHHHHTH",40,80,0.55
"5fc5612f227abc098a7f5b0c","crowd5CG","3",1,"250","1",23,"United States",1,20,0.26,1,"TTTTTTTTTH",3,"HTTHTTHTTT",10,30,0.5
"5fc5612f227abc098a7f5b0c","crowd5CG","3",1,"250","1",23,"United States",1,29,0.32,4,"HHTTHTTHTT",2,"THTTTTTTHT",40,20,0.55
"5fc5612f227abc098a7f5b0c","crowd5CG","3",1,"250","1",23,"United States",1,45,0.32,5,"THHTHTTTHH",3,"THTTTHTTTH",50,30,0.25
"5fc5612f227abc098a7f5b0c","crowd5CG","3",1,"250","1",23,"United States",1,55,0.62,5,"THTHTTHTHH",6,"HHHHHTHTTT",50,60,0.5
"5fc5612f227abc098a7f5b0c","crowd5CG","3",1,"250","1",23,"United States",1,29,0.42,4,"TTTHHHTTHT",2,"TTHTTTTHTT",40,20,0.55
"5fc5612f227abc098a7f5b0c","crowd5CG","3",1,"250","1",23,"United States",1,62,0.61,6,"TTHHHHHHTT",6,"HHTHHHTTHT",60,60,NA
"5fc56557eb14bb09a6625392","crowd5CG","3",1,"240","2",21,"United States",1,67,0.64,5,"THHHTHTTTH",8,"HHHHHHHTHT",50,80,0.566666666666667
"5fc56557eb14bb09a6625392","crowd5CG","3",1,"240","2",21,"United States",1,54,0.69,5,"THTHHTHTTH",6,"HHHTTHTTHH",50,60,0.4
"5fc56557eb14bb09a6625392","crowd5CG","3",1,"240","2",21,"United States",1,79,0.46,9,"THHHHHHHHH",5,"HHTTTHHTHT",90,50,0.275
"5fc56557eb14bb09a6625392","crowd5CG","3",1,"240","2",21,"United States",1,71,0.72,6,"TTHTHTHHHH",8,"HTHHHHHTHH",60,80,0.55
"5fc56557eb14bb09a6625392","crowd5CG","3",1,"240","2",21,"United States",1,39,0.68,8,"HTHTHHHHHH",7,"HHTHHTHHTH",80,70,1
"5fc56557eb14bb09a6625392","crowd5CG","3",1,"240","2",21,"United States",1,38,0.56,4,"TTTHHTTTHH",6,"HHHTTTHTHH",40,60,0
"5fc56557eb14bb09a6625392","crowd5CG","3",1,"240","2",21,"United States",1,56,0.39,3,"TTHHTTTTTH",3,"HTHTTTTHTT",30,30,NA
"5fc56557eb14bb09a6625392","crowd5CG","3",1,"240","2",21,"United States",1,65,0.48,8,"HHHTHHTHHH",4,"TTTTHTTHHH",80,40,0.375
"5fc56557eb14bb09a6625392","crowd5CG","3",1,"240","2",21,"United States",1,82,0.74,7,"HHTTHHHTHH",6,"HHHHTHTTTH",70,60,0
"5fc56557eb14bb09a6625392","crowd5CG","3",1,"240","2",21,"United States",1,42,0.37,3,"HTTTTTTTHH",4,"THTHTTTHTH",30,40,1
"5fc579ba9f2d230e35fea1d2","crowd5CG","3",1,"200","1",30,"United States",0,8,0.46,9,"THHHHHHHHH",5,"HTHTHHTTTH",90,50,1
"5fc579ba9f2d230e35fea1d2","crowd5CG","3",1,"200","1",30,"United States",0,40,0.39,3,"TTHHTTTTTH",4,"THTTHTTHTH",30,40,1
"5fc579ba9f2d230e35fea1d2","crowd5CG","3",1,"200","1",30,"United States",0,50,0.37,3,"HTTTTTTTHH",5,"TTHTTHHHTH",30,50,1
"5fc579ba9f2d230e35fea1d2","crowd5CG","3",1,"200","1",30,"United States",0,75,0.68,8,"HTHTHHHHHH",6,"THTTTHHHHH",80,60,0.25
"5fc579ba9f2d230e35fea1d2","crowd5CG","3",1,"200","1",30,"United States",0,65,0.64,5,"THHHTHTTTH",7,"THTTHHHHHH",50,70,0.75
"5fc579ba9f2d230e35fea1d2","crowd5CG","3",1,"200","1",30,"United States",0,70,0.72,6,"TTHTHTHHHH",8,"HHHHHTTHHH",60,80,0.5
"5fc579ba9f2d230e35fea1d2","crowd5CG","3",1,"200","1",30,"United States",0,70,0.48,8,"HHHTHHTHHH",6,"HTHHHTHTTH",80,60,0.5
"5fc579ba9f2d230e35fea1d2","crowd5CG","3",1,"200","1",30,"United States",0,70,0.69,5,"THTHHTHTTH",8,"HHHTHTHHHH",50,80,0.666666666666667
"5fc579ba9f2d230e35fea1d2","crowd5CG","3",1,"200","1",30,"United States",0,35,0.56,4,"TTTHHTTTHH",3,"HTTTTTTHTH",40,30,0.5
"5fc579ba9f2d230e35fea1d2","crowd5CG","3",1,"200","1",30,"United States",0,95,0.74,7,"HHTTHHHTHH",9,"HHHHHHTHHH",70,90,1
"5fc669a246ef520c651b7188","crowd10CG","3",1,"375","2",31,"United States",1,40,0.39,1,"TTTTHTTTTT",6,"HHHHHHTTTT",10,60,0.6
"5fc669a246ef520c651b7188","crowd10CG","3",1,"375","2",31,"United States",1,24,0.26,1,"TTTTTTTTTH",3,"HTTHTTHTTT",10,30,0.7
"5fc669a246ef520c651b7188","crowd10CG","3",1,"375","2",31,"United States",1,54,0.53,6,"THHHHTHTTH",4,"THHHTTTHTT",60,40,0.3
"5fc669a246ef520c651b7188","crowd10CG","3",1,"375","2",31,"United States",1,64,0.61,6,"TTHHHHHHTT",6,"HHTHHHTTHT",60,60,NA
"5fc669a246ef520c651b7188","crowd10CG","3",1,"375","2",31,"United States",1,72,0.61,4,"THTHTTHTHT",8,"HHHTHHHHTH",40,80,0.8
"5fc669a246ef520c651b7188","crowd10CG","3",1,"375","2",31,"United States",1,26,0.42,4,"TTTHHHTTHT",2,"TTHTTTTHTT",40,20,0.7
"5fc669a246ef520c651b7188","crowd10CG","3",1,"375","2",31,"United States",1,31,0.32,4,"HHTTHTTHTT",2,"THTTTTTTHT",40,20,0.45
"5fc669a246ef520c651b7188","crowd10CG","3",1,"375","2",31,"United States",1,32,0.46,3,"TTTTHTTHTH",3,"TTTHTHHTTT",30,30,NA
"5fc669a246ef520c651b7188","crowd10CG","3",1,"375","2",31,"United States",1,38,0.32,5,"THHTHTTTHH",3,"THTTTHTTTH",50,30,0.6
"5fc669a246ef520c651b7188","crowd10CG","3",1,"375","2",31,"United States",1,42,0.62,5,"THTHTTHTHH",6,"HHHHHTHTTT",50,60,0
"5fc68718b312472f8cbad103","crowd30CG","3",1,"413","2",20,"United States",1,60,0.42,4,"TTTHHHTTHT",5,"THTTTHHTHH",40,50,1
"5fc68718b312472f8cbad103","crowd30CG","3",1,"413","2",20,"United States",1,40,0.32,4,"HHTTHTTHTT",3,"TTHHTHTTTT",40,30,0
"5fc68718b312472f8cbad103","crowd30CG","3",1,"413","2",20,"United States",1,70,0.39,1,"TTTTHTTTTT",5,"HHTHTHTTTH",10,50,1
"5fc68718b312472f8cbad103","crowd30CG","3",1,"413","2",20,"United States",1,60,0.46,3,"TTTTHTTHTH",6,"HTTTTHHHHH",30,60,1
"5fc68718b312472f8cbad103","crowd30CG","3",1,"413","2",20,"United States",1,20,0.53,6,"THHHHTHTTH",2,"TTHHTTTTTT",60,20,1
"5fc68718b312472f8cbad103","crowd30CG","3",1,"413","2",20,"United States",1,50,0.62,5,"THTHTTHTHH",5,"THTHHTHTHT",50,50,NA
"5fc68718b312472f8cbad103","crowd30CG","3",1,"413","2",20,"United States",1,70,0.61,6,"TTHHHHHHTT",7,"HHHHHTHTTH",60,70,1
"5fc68718b312472f8cbad103","crowd30CG","3",1,"413","2",20,"United States",1,30,0.32,5,"THHTHTTTHH",3,"TTTHTTHTHT",50,30,1
"5fc68718b312472f8cbad103","crowd30CG","3",1,"413","2",20,"United States",1,15,0.26,1,"TTTTTTTTTH",2,"TTHTTTHTTT",10,20,0.5
"5fc68718b312472f8cbad103","crowd30CG","3",1,"413","2",20,"United States",1,60,0.61,4,"THTHTTHTHT",7,"THTHTHHHHH",40,70,0.666666666666667
"5fc6ec9bafa3430fc1e2f692","crowd30CG","3",1,"850","1",18,"United States",1,90,0.72,8,"HHHHHHTTHH",10,"HHHHHHHHHH",80,100,0.5
"5fc6ec9bafa3430fc1e2f692","crowd30CG","3",1,"850","1",18,"United States",1,55,0.43,5,"HTHTHTHTHT",6,"HTHTHTHHTH",50,60,0.5
"5fc6ec9bafa3430fc1e2f692","crowd30CG","3",1,"850","1",18,"United States",1,50,0.47,7,"HHHTTHHTHH",3,"TTTHHTTTTH",70,30,0.5
"5fc6ec9bafa3430fc1e2f692","crowd30CG","3",1,"850","1",18,"United States",1,55,0.4,6,"HHHTHTTHHT",5,"THHHTTTTHH",60,50,0.5
"5fc6ec9bafa3430fc1e2f692","crowd30CG","3",1,"850","1",18,"United States",1,40,0.44,3,"TTTHHTHTTT",5,"TTHTTTHHHH",30,50,0.5
