session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
5f96aa27b5cb7601fdce662d,5ccdd982b11510000184a712,AWAITING REVIEW,2020-10-26 10:51:19.933000,2020-10-26 10:53:59.254000,159.321,19,374,7,97,,6AB555FF,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes
5f96aa2d2564670100d2f471,5f4e5ea5e09f510272988eee,AWAITING REVIEW,2020-10-26 10:51:25.514000,2020-10-26 10:56:28.554000,303.04,26,30,0,100,,6AB555FF,Thailand,United Kingdom,Other,DATA EXPIRED,"Thai, English",Thailand,Female,Yes
5f96aa31d2b7fc015b80fb02,5c770e63a2b09c0001a821cc,AWAITING REVIEW,2020-10-26 10:51:29.234000,2020-10-26 10:54:20.201000,170.967,20,288,4,99,,6AB555FF,Portugal,United Kingdom,Part-Time,Portuguese,"Spanish, English, Portuguese",Portugal,Male,Yes
5f96aa3254d71601aacd1a11,5eea0992417b5b04b131bee8,AWAITING REVIEW,2020-10-26 10:51:34.720000,2020-10-26 10:53:52.679000,137.959,19,35,1,99,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f96aa355bafb90229a8e703,5eea478ee98e160b3822b7c6,AWAITING REVIEW,2020-10-26 10:51:37.327000,2020-10-26 10:54:39.465000,182.138,20,105,0,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f96aa3c03613b015bb6196c,5f0452d558d1c26aa28f6d18,AWAITING REVIEW,2020-10-26 10:51:59.612000,2020-10-26 10:55:13.792000,194.18,26,84,0,100,,6AB555FF,Zimbabwe,United Kingdom,Unemployed (and job seeking),English,English,Zimbabwe,Female,Yes
5f96aa3eed883101aa2a2ee8,5ee7da76f7718e0bf830b8c4,AWAITING REVIEW,2020-10-26 10:51:44.907000,2020-10-26 10:54:10.973000,146.066,29,38,1,100,,6AB555FF,Italy,United Kingdom,Full-Time,Italian,"English, Italian",Italy,Female,Yes
5f96aa3ff8291501add40179,5f5265167ef2f0508471c6f5,AWAITING REVIEW,2020-10-26 10:51:43.354000,2020-10-26 10:54:07.323000,143.969,24,49,0,100,,6AB555FF,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Male,Yes
5f96aa4c5237d201af6316d5,5e90540a9622ec3628270555,AWAITING REVIEW,2020-10-26 10:52:00.576000,2020-10-26 10:54:45.449000,164.873,20,139,1,100,,6AB555FF,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes
5f96aa52b883530201b85103,5efbb75dc7a625169185e94f,AWAITING REVIEW,2020-10-26 10:52:02.078000,2020-10-26 10:54:02.007000,119.929,19,98,0,100,,6AB555FF,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",Vietnamese,English,United Kingdom,Female,Yes
5f96aa57ea68930201956e03,5ea74136ed475611fa75345e,AWAITING REVIEW,2020-10-26 10:52:11.453000,2020-10-26 10:53:33.916000,82.463,21,48,1,100,,6AB555FF,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,Yes
5f96aa578774bd01fd2665ea,5eac654405e9160cfcdc7110,AWAITING REVIEW,2020-10-26 10:52:15.877000,2020-10-26 10:56:12.678000,236.801,48,50,0,100,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f96aa5b2e056401a90712b4,5f6d9b00c3192320a2411fbe,AWAITING REVIEW,2020-10-26 10:52:13.332000,2020-10-26 10:54:51.799000,158.467,23,7,0,100,,6AB555FF,Hong Kong,United Kingdom,Full-Time,,English,United Kingdom,Female,Yes
5f96aa6365b87a0009aba6e8,5bfd6bb2f685500001723141,AWAITING REVIEW,2020-10-26 10:52:30.063000,2020-10-26 10:56:34.490000,244.427,21,346,0,100,,6AB555FF,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,Yes
5f96aa67f35093015609b5e8,5ecad1b6093c7a610c563a93,AWAITING REVIEW,2020-10-26 10:52:29.233000,2020-10-26 10:55:30.100000,180.867,,14,0,100,,6AB555FF,DATA EXPIRED,United Kingdom,DATA EXPIRED,Spanish,"English, Spanish",DATA EXPIRED,Male,Yes
5f96aa68ba1a910202eb095a,5f527fcb94f94754853db0e2,AWAITING REVIEW,2020-10-26 10:52:24.503000,2020-10-26 10:54:43.810000,139.307,24,41,0,100,,6AB555FF,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Female,Yes
5f96aa693766e501fbd2c431,5f58b25e772a91034ff865b7,AWAITING REVIEW,2020-10-26 10:52:29.869000,2020-10-26 10:54:31.757000,121.888,18,19,0,100,,6AB555FF,United Kingdom,United Kingdom,Unemployed (and job seeking),,English,United Kingdom,Female,Yes
5f96aa76ea689301ac6cfa64,5f67f9188c686c4474a937c8,AWAITING REVIEW,2020-10-26 10:52:38.258000,2020-10-26 10:54:52.825000,134.567,19,6,1,92,,6AB555FF,Romania,United Kingdom,Unemployed (and job seeking),,"English, French, Romanian, Spanish",Romania,Male,Yes
5f96aa79f6516d01fbdc3107,5cb0325c6a6e3500010a5954,AWAITING REVIEW,2020-10-26 10:52:44.040000,2020-10-26 10:54:26.851000,102.811,34,352,3,99,,6AB555FF,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f96aa7d736cc501b6cacf6d,5e19af8708b5ba232a45629a,AWAITING REVIEW,2020-10-26 10:52:45.890000,2020-10-26 10:56:08.169000,202.279,20,37,0,100,,6AB555FF,Malaysia,United Kingdom,Unemployed (and job seeking),Malay,"English, Malay",Malaysia,Female,Yes
